PROVINCE_NEWS_MEDIUM;The province of $STRING_0_0$ now belongs to $TAG_0_1$. The foreign minister of $TAG_0_1$ has stated that '$STRING_0_0$ is an integral part of $TAG_0_1$'.;;Die Provinz von $STRING_0_0$ gehört nun zu $TAG_0_1$. Der Außenminister von $TAG_0_1$ sagt, dass '$STRING_0_0$ ein integraler Teil von $TAG_0_1$' ist.;;;;;;;;;;;x,,,,,,,,,,,,,
PROVINCE_NEWS_TITLE_SMALL;$TAG_0_1$ Expands!;;$TAG_0_1$ dehnt sich aus!;;;;;;;;;;;x,,,,,,,,,,,,,,
PROVINCE_NEWS_SMALL;The province of $STRING_0_0$ now belongs to $TAG_0_1$. The foreign minister of $TAG_0_1$ looked rather pleased in a recent interview.;;Die Provinz von $STRING_0_0$ gehört nun zu $TAG_0_1$. Der Außenminister von $TAG_0_1$ wirkte im letzten Interview sehr zufrieden.;;;;;;;;;;;x,,,,,,,,,,,,,,
rebels_win_small_title;Revolution!;;Revolution!;;;;;;;;;;;x,,,,,,,,,,,,,,
rebels_win_small_desc;$STRING_0_0$ have defeated $TAG_0_0$ and broken the country, what will the $STRING_0_3$ $STRING_0_4$ do now?;;$STRING_0_0$ haben $TAG_0_0$ besiegt und das Land liegt in Trümmern, was wird $STRING_0_3$ $STRING_0_4$ nun tun?;;;;;;;;;;;x,,,,,,,,,,,,
RESEARCH_NEWS_TITLE_LARGE;$TAG_0_0_ADJ$ research complete!;;$TAG_0_0_ADJ$ Forschung abgeschlossen!;;;;;;;;;;;x,,,,,,,,,,,,,,
RESEARCH_NEWS_LARGE;Scientists in $TAG_0_0$ have recently completed research into $STRING_0_1$. This breakthrough is sure to offer $TAG_0_0$ many advantages in the days to come as further inventions take place in this field.;;Forscher in $TAG_0_0$ haben kürzlich die Forschung in $STRING_0_1$ abgeschlossen. Dieser Durchbruch wird $TAG_0_0$ in Zukunft viele Vorteile für weitere Erfindungen bringen.;;;;;;;;;;;x,,,,,,,,,,,,,,
RESEARCH_NEWS_TITLE_MEDIUM;$TAG_0_0_ADJ$ research complete!;;$TAG_0_0_ADJ$ Forschung abgeschlossen!;;;;;;;;;;;x,,,,,,,,,,,,,,
RESEARCH_NEWS_MEDIUM;Scientists in $TAG_0_0$ have recently completed research into $STRING_0_1$. This breakthrough is sure to offer $TAG_0_0$ many advantages in the days to come as further inventions take place in this field.;;Forscher in $TAG_0_0$ haben kürzlich die Forschung in $STRING_0_1$ abgeschlossen. Dieser Durchbruch wird $TAG_0_0$ n Zukunft viele Vorteile für weitere Erfindungen bringen.;;;;;;;;;;;x,,,,,,,,,,,,,,
RESEARCH_NEWS_TITLE_SMALL;$TAG_0_0_ADJ$ research complete!;;$TAG_0_0_ADJ$ Forschung abgeschlossen!;;;;;;;;;;;x,,,,,,,,,,,,,,
RESEARCH_NEWS_SMALL;Scientists in $TAG_0_0$ have recently completed research into $STRING_0_1$.;;Forscher in $TAG_0_0$ haben kürzlich die Forschung in $STRING_0_1$ abgeschlossen.;;;;;;;;;;;x,,,,,,,,,,,,,,
REVOLUTION_NEWS_TITLE_LARGE;REVOLUTION IN $TAG_0_0_UPPER$!;;REVOLUTION IN $TAG_0_0$_UPPER!;;;;;;;;;;;x,,,,,,,,,,,,,,
REVOLUTION_NEWS_LARGE;A revolution has taken place in $TAG_0_0$! $STRING_0_0$ have defeated the government's forces and broken the country. $TAG_0_0$ is now under the control of the $STRING_0_4$. 'As we take over the government, citizens can expect immediate reforms reflecting our $STRING_0_3$ values', they announced. 'We are not a rogue state, we only plan to pursue more equal relations with our international partners', a government official commented, challenged about new ruling party's intentions to back down on the agreements and assurances issued by the previous administration.;;Eine Revolution fand in $TAG_0_0$! $STRING_0_1$ statt, haben die Regierungskräfte besiegt und das Land zerschlagen. $TAG_0_0$ wird nun von $STRING_0_4$ $STRING_0_3$ kontrolliert.;;;;;;;;;;;x,,,,,,,,
REVOLUTION_NEWS_TITLE_MEDIUM;REVOLUTION IN $TAG_0_0_UPPER$!;;REVOLUTION IN $TAG_0_0$_UPPER!;;;;;;;;;;;x,,,,,,,,,,,,,,
REVOLUTION_NEWS_MEDIUM;A revolution has taken place in $TAG_0_0$! $STRING_0_0$ have defeated the government's forces and broken the country. $TAG_0_0$ is now under the control of the $STRING_0_4$. 'Citizens can expect immediate reforms reflecting our $STRING_0_3$ values', they announced.;;Eine Revolution fand in $TAG_0_0$! $STRING_0_1$ statt, haben die Regierungskräfte besiegt und das Land zerschlagen. $TAG_0_0$ wird nun von $STRING_0_4$ $STRING_0_3$ kontrolliert.;;;;;;;;;;;x,,,,,,,,,,,,
REVOLUTION_NEWS_TITLE_SMALL;REVOLUTION!;;REVOLUTION!;;;;;;;;;;;x,,,,,,,,,,,,,,
REVOLUTION_NEWS_SMALL;A revolution has taken place in $TAG_0_0$! $STRING_0_0$ have defeated the government's forces and broken the country.;;Eine Revolution fand in $TAG_0_0$! $STRING_0_1$ statt, haben die Regierungskräfte besiegt und das Land zerschlagen.;;;;;;;;;;;x ,,,,,,,,,,,,,
some_fake_1836_title_1;Opiate update!;;Neues vom Opium!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_1;Opium craze sweeps China, traders state it’s long journey, but worth the trip.;;Opiumwelle in China, Händler sagen, die weite Reise lohnt sich.;;;;;;;;;;;x,,,,,,,,,,
some_fake_1836_title_2;Ether craze;;Äther-Wahnsinn;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_2;Popularity of ether frolics on the rise, pundits claim “It’s a gas!”.;;Äther immer populärer, Experten behaupten: “Es ist ein Gas!”;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1836_title_3;Sweet Dreams;;Süße Träume;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_3;First use of general anaesthesia in an operation, surgeon in USA puts patient to sleep for tumour removal.;;Erster Einsatz von Anästhesie bei Operation, Arzt in den USA läßt Patienten Tumor-Entfernung verschlafen.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1836_title_4;Code words;;Codewörter;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_4;World’s first electrical telegraph message sent in USA by Samuel Morse in the USA.;;Erste elektr. telegrafische Nachricht der Welt von Samuel Morse in den USA gesendet.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_title_5;Philatelists rejoice!;;Philatelisten jauchzet!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_5;Postage stamp introduced in the United kingdom, known as “Penny Black” it features a picture of the young Queen," Victoria.;;""Neue Briefmarke """"Penny Black"""""," mit dem Antlitz der jungen Königin Victoria im Vereinigten Königreich im Umlauf."";;;;;;;;;;;x",,,,,,,,,,,
some_fake_1836_title_6;Out now!;;Jetzt neu!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_6;“Dead souls” released in Russia, critics claim it is too difficult.;;“Die Seelen der Toten” aus Russland, Kritiker: zu kompliziert.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1836_title_7;Woodwind or Brass?;;Holzbläser oder Blech?;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_title_8;Gold rush!;;Goldrausch!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_8;Gold discovered in California, massive rush of prospectors to the area!;;Gold in Kalifornien entdeckt, Goldsucher überrennen das Land!;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1836_title_9;The Raven' published;;“Der Rabe” veröffentlicht;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_9;A grim tour-de-force, Poe’s latest short story is sure to raise the hairs on the back of your neck.;;Eine düstere Glanzleistung, Poes neueste Kurzgeschichte sorgt für Gänsehaut.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1836_title_10;The bountiful female form;;Die üppige Form der Frau;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_10;(reader discretion is advised) Female waist and hip sizes are apparently at an all-time minimum and maximum respectively. Continued on page 5;;(Explizite Inhalte) Weibliche Taillen und Hüftgrößen scheinbar so schmal und auch breit wie nie zuvor. Mehr auf Seite 5;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_title_11;Editorial;;Redaktionelles;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_11;This liberalism will destroy the western civilisation. Without strong government, people are going to starve and revert to barbarism to survive and feed their children. (see pg. 10);;Liberalismus zerstört westliche Zivilisation (mehr auf Seite 10)…;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_1836_title_12;Cherry Blossoms;;Kirschblüten;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_12;Japanese government decides the new national colour will be that of a cherry blossom, for it best represents this marvellous country's national character. Calling it 'pink' is outlawed.;;Regierung Japans wählt die Farbe von Kirschblüten als neue Nationalfarbe, die den wunderbaren Charakter der Nation am besten wiederspiegelt. Es ist verboten, die Farbe 'rosa' zu nennen.;;;;;;;;;;;x ,,,,,,,,,,,
some_fake_1836_title_13;The Good River;;Der gute Fluss;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_13;A team of expert American cartographers deliver the most accurate drawings of the 'good' Ohio River to date, to be included in future local and international maps. More rivers to follow.;;Team amerik. Kartographie-Experten präsentiert aktuellste Zeichnungen des 'guten' Ohio-Flusses, die in nationalen und internationalen Karten verwendet werden. Weitere Flüsse werden folgen.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1836_title_14;Jan Mayen;;Jan Mayen;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1836_14;Inexplicably high numbers of migrants are reported to have moved recently to the barren island of Jan Mayen in the Arctic Ocean. 'We were tired of all that noise' revealed one of the pioneers.;;Unglaublich viele Migranten sind laut Berichten kürzlich auf die karge Insel Jan Mayen im Arktischen Ozean gezogen. 'Wir hatten den Lärm satt', sagte einer der Pioniere.;;;;;;;;;;;x ,,,,,,,,,,,,,
some_fake_1850_title_1;Our ancestors?;;Unsere Vorfahren?;;;;;;;;;;;x,,,,,,,,,,,,,,
"some_fake_1850_1;Scientists amazed by ""Neanderthal man"" fossil discovery in Germany.;;Forscher begeistert in Deutschland entdecktem Neandertaler-Fossil.;;;;;;;;;;;x",,,,,,,,,,,,,,
some_fake_1850_title_2;Editorial:;;Redaktionelles:;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1850_2;It is the assured opinion of this newspaper that animal-fat is the perfect substance for greasing bullet-cartridges. See how we reached this unshakable conclusion inside (see pg 10);;Tierfette perfekt für das Einfetten von Patronenhülsen (siehe Seite 10)…;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1850_title_3;Canals in decline;;Kanäle zerfallen;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1850_3;The once-proud canal system of our nation is seen to be in precipitous decline. What can be done? Continued on page 4;;Einstmals stolzes Kanalsystem unserer Nation zerfällt rapide. Was kann man tun? Weiter auf Seite 4;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_title_1;Lincoln assassinated;;Anschlag auf Lincoln;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_1;Abraham Lincoln assassinated in Ford’s theatre by John Wilkes Booth, shot dead at close range.;;Abraham Lincoln in Ford's Theatre von John Wilkes Booth ermordet, Todesschuss aus kurzer Distanz.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1860_title_2;Lincoln fine;;Lincoln wohlauf;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_2;Failed assassination attempt of Abraham Lincoln by John Wilkes Booth, President throws assailant from balcony of Ford’s theatre.;;Attentat auf Abraham Lincoln durch John Wilkes Booth fehlgeschlagen, Präsident stößt Attentäter vom Balkon im Ford's Theatre.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1860_title_3;Unsporting;;Unsportlich;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_3;Military Submarine invented," globally agreed to be “unfair” and banned for all time.;;""Militärisches U-Boot erfunden"," weltweit als “unfair"""" eingestuft und für alle Zeiten verboten."";;;;;;;;;;;x",,,,,,,,,,,,
some_fake_1860_title_4;Healthcare;;Gesundheitswesen;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_4;Florence Nightingale founds school for nurses in St Thomas' Hospital, London.;;Florence Nightingale gründet Schwesternschule am St Thomas' Hospital, London.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1860_title_5;Elements organised;;Elemente geordnet;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_5;Dmitri Mendeleev invents periodic table, listing all 56 known elements.;;Dmitri Mendeleev erfindet Periodensystem, alle 56 Elemente aufgelistet.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1860_title_6;Cycle fad spreads;;Rad-Trend nimmt zu;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_6;Bicycle craze sweeps western world, Velocipedes are must haves!;;Zweirad-Wahn erfasst westl. Welt, Stahlrösser sind ein Muss!;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1860_title_7;Sombrero width at an all-time high;;Sombreros breit wie nie;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_7;It is reported that the width of an average bandito’s sombrero has risen to an astounding 57 inches in Mexico.;;Laut Meldungen ist die durchschnittl. Sombrero-Breite von Banditen in Mexiko auf unglaubliche 56 Zoll angewachsen.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_title_8;Fire-brigade' established;;Brandwache eingerichtet;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_8;They're new, but they're good. ;;Neu und unglaublich gut.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_1860_title_9;Football gains popularity;;Fußball immer beliebter;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_9;Attendances at association football matches have risen recently, with the spectacle proving especially popular amongst members of the labouring and destitute classes. ;;Besucherzahlen im Vereins-Fußballsport wachsen, Spektakel besonders beliebt bei Arbeitern und Erwerbslosen.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1860_title_10;Editorial:;;Redaktionelles:;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_10;Beware the female bicycleatrix. Women astride machines, petticoats fluttering carelessly in the breeze, ankles exposed for all to see, will send men into a deranged frenzy ( pg. 10);;Vorsicht vor weiblicher Rad-Amazone (mehr auf Seite 10);;;;;;;;;;;x,,,,,,,,,,,
some_fake_1860_title_11;Pompeii and Herculaneum back to light;;Pompeji und Herculaneum offengelegt;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1860_11;New methods of excavation return to the world the cities destroyed by Vesuvius in 79 AD.;;Neue Ausgrabungsmethoden bringen die 79 AD vom Vesuv zerstörten Städte der Welt zurück.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1870_title_1;Editorial:;;Redaktionelles:;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1870_1;The backward African peoples long for our benevolent governance. Much as the Irish graciously welcomed British overlordship, the black race crave the guiding hand of whites (pg. 10);;Rückständige Völker Afrikas ersehnen unsere gütige Führung (mehr auf Seite 10);;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_1870_title_2;Literature:;;Literatur:;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1870_2;Around the World in 80 days, reviewed for the reader's pleasure and education.;;Um die Welt in 80 Tagen, für Lesespaß und Bildung unserer Leser rezensiert.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1870_title_3;Corset-related fainting;;Ohnmacht durch Korsett;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1870_3;Is at an all-time high! Yet again our nation’s spas, hospitals and chaise-longues are inundated with victims of corset overtightening.;;Rekordzahlen! Erneut werden die Bäder, Hospitäle und Chaiselongues von Opfern zu eng geschnürter Korsetts überrannt.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1880_title_1;Airborn Success!;;Erfolge der Luftfahrt!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1880_1;La France, a French military airship," becomes first powered airship to make a successful round trip.;;""Franz. Militär-Luftschiff """"La France"""" erstes Luftschiff mit Motorantrieb auf erfolgreicher Rundfahrt."";;;;;;;;;;;x",,,,,,,,,,,,
some_fake_1880_title_2;High-rise Buildings;;Hochhäuser;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1880_2;“Sky-Scrapers” built in America, these massive steel-framed buildings tower over their surroundings.;;“Sky-Scraper” in Amerika, massive stahl-ummantelte Hochhäuser überragen ihre Umgebung.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1880_title_3;Mint juleps saved!;;Mint Julep gerettet!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1880_3;Marvin C. Stone, in the USA, invents the ”drinking straw”.;;Marvin C. Stone, USA, erfindet den “Strohhalm”.;;;;;;;;;;;x,,,,,,,,,,
some_fake_1880_title_4;Nothing can go wrong here;;Da kann nichts schiefgehen;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1880_4;Cure for morphine addiction discovered in USA: Coca-wine!;;Heilung für Morphium-Sucht in USA entdeckt: Koka-Wein!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1880_title_5;Bismarck resigns;;Bismarck tritt zurück;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1880_5;Bismarck resigns as Chancellor of Germany, ship of state loses her pilot.;;Bismarck tritt als Kanzler Deutschlands zurück, Schiff des Staates ohne Kapitän.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1880_title_6;Editorial:;;Redaktionelles:;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1880_6;This socialism will destroy western civilisation. Why, it will empower the working classes, allowing them to believe they are as good and worthy as the rich. Pish & fipsy! (pg 10) ;;Sozialismus wird westliche Zivilisation zerstören (mehr auf Seite 10);;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1880_title_7;Should the American government act?;;Sollte die Regierung Amerikas handeln?;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1880_7;Lynchings of members of the negro race have become commonplace across the heartlands of America. The editorial board of this publication asks: Should the state intervene to stop this practise? ;;Lynchmorde unter den Schwarzen nehmen in den mittleren Staaten Amerikas zu. Wir stellen die Frage: Sollte der Staat eingreifen und dem ein Ende setzen?;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1880_title_8;Lunatics Act;;Geisteskranken-Verordnung;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1880_8;Recent legislation requires ship owners to pay a fine should their arriving vessel discharge into the ports of this country a person or persons assessed as lunatics, idiots or convicts.;;Neue Gesetzesverordnung belegt Schiffseigner mit einer Geldstrafe, wenn sie Menschen die geisteskrank, Idioten oder Sträflinge sind, mit ihrem Schiff in die Häfen dieses Landes entladen.;;;;;;;;;;;x ,,,,,,,,,,
some_fake_1890_title_1;Lift off!;;Abheben!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1890_1;The Ader Eole, a steam powered heavier than air craft, makes a short powered flight near Paris.;;Die Ader Eole, ein dampfgetriebenes Gefährt schwerer als Luft, absolviert kurzen Flug nahe Paris.;;;;;;;;;;;x,,,,,,,,,,
some_fake_1890_title_2;Successful Flight!;;Erfolgreicher Flug!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1890_2;Derwitzer Glider becomes the first successful manned aircraft in the world, covering flight distances of up to about 80 feet near Derwitz in Brandenburg.;;Derwitzer Glider wird erstes erfolgreiches, bemanntes Fluggerät der Welt und überwindet bis zu 80 Fuß Distanz bei Derwitz in Brandenburg.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1890_title_3;Moving Pictures!;;Bewegte Bilder!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1890_3;The Kinetoscope astounds viewers by displaying moving pictures at the Brooklyn Institute of Arts and Sciences.;;Kinetoskop beeindruckt Publikum im Brooklyn Insitute of Arts and Sciences mit bewegten Bildern.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1890_title_4;Hurrah! Tis the gay 90s;;Hurra! Hier sind die wilden 90er;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1890_4;As a gayer time than now has surely never been and never again will be, the editorial board respectfully suggests that the phrase ‘the gay 90s’ should make its way into the lexicon of our daily discourse.;;Eine wildere Zeit als diese hat es noch nie gegeben und wird es wohl nie wieder geben. Wir schlagen daher vor, den Begriff “Die Wilden 90er” ins Lexikon aufzunehmen.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1890_title_5;Could man one day soar?;;Kann der Mensch eines Tages fliegen?;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1890_5;Across our nation, dreamers are speculating that man could one day take to the heavens using mechanical contraptions.;;Landesweit hoffen Träumer, dass der Mensch eines Tages mithilfe mechanischer Geräte den Himmel erobern wird.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1890_title_6;Editorial:;;Redaktionelles:;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1890_6;If He had wished man to fly, He would have granted us wings - a guest commentary written by the ship magnate and major shareholder of this newspaper Charles O'Ligarch. (see pg. 10);;Wenn Gott wollte, das wir fliegen, hätte er uns Flügel gegeben (mehr auf Seite 10);;;;;;;;;;;x,,,,,,,,,,,
some_fake_1890_title_7;Wrong End Foremost;;Falsches Ende gibt Ton an;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1890_7;Reputed paleontologist O.C Marsh revealed today that the famed Elasmosaurus assembled by Professor Cope has in fact its head attached to its tail end. The professor was not available for comment.;;Angesehener Paläontologe O.C. Marsh enhüllt, dass der von Professor Cope zusammengesetzte Elasmosaurus seinen Kopf am Schwanz befestigt hat. Cope war nicht für einen Kommentar zu erreichen.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_1890_title_8;Lucky 55;;Die Glücklichen 55;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1890_8;Fifty four confirmed winners of the state lottery to split between themselves a record amount of prize money. 'I can't find my ticket!', complains the hapless fifty fifth.;;54 bestätigte Gewinner der Staatslotterie teilen sich Rekordgewinn. 'Ich kann mein Los nicht finden!', beklagt der unglückliche 55. Gewinner.;;;;;;;;;;;x ,,,,,,,,,,,,
some_fake_1900_title_1;Lighter than air;;Leichter als Luft;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1900_1;The first zeppelin flight occurs over Lake Constance near Friedrichshafen, Germany.;;Der erste Zeppelinflug  über dem Bodensee in Deutschland, nahe Friedrichshafen.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1900_title_2;Disaster!;;Desaster!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1900_2;A powerful hurricane has hit Galveston, Texas, USA killing around 8,000 people.;;Zerstörerischer Orkan trifft Galveston, Texas, USA und tötet 8.000 Menschen.;;;;;;;;;;;x,,,,,,,,,
some_fake_1900_title_3;Disaster!;;Desaster!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1900_3;In Martinique, Mount Pelée has erupted, destroying the town of Saint-Pierre and killing over 30,000.;;Mount Pelée in Martinique ausgebrochen, Stadt Saint-Pierre vollständig zerstört, über 30.000 Tote.;;;;;;;;;;;x,,,,,,,,,
some_fake_1900_title_4;Disaster!;;Desaster!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1900_4;Mount Vesuvius has erupted, devastating Naples.;;Der Vesuv ist ausgebrochen, Neapel in Schutt und Asche.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1900_title_6;Disaster!;;Desaster!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1900_6;An earthquake and tsunami has hit  Messina and Calabria, in Sicily, killing over 70,000 people.;;Erdbeben und Tsunami treffen Messina unnd Kalabrien in Sizilien, mehr als 70.000 tot.;;;;;;;;;;;x,,,,,,,,,,
some_fake_1900_title_7;The Captain of Köpenick;;Der Hauptmann von Köpenick;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1900_7;An impostor masquerading as a German military officer managed to fool soldiers in Berlin and steal over 4000 marks due to so-called suspicions of crooked bookkeeping. He gave a receipt. ;;Hochstapler gibt sich als deutscher Militäroffizier aus, trickst Soldaten in Berlin aus und stiehlt mehr als 4000 Mark wegen angeblich falscher Buchführung. Er gab eine Quittung.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_1910_title_1;Disaster!;;Desaster!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_1;The RMS Titanic, the largest ship ever built, has sunk after striking an iceberg in the North Atlantic during her maiden voyage, over 1,500 people are believed to have perished in the disaster.;;RMS Titanic, größtes jemals gebautes Schiff, nach Zusammenstoß mit Eisberg auf ihrer Jungfernfahrt im Nord-Atlantik gesunken. Mehr als 1.500 Tote erwartet.;;;;;;;;;;;x,,,,,,,,
some_fake_1910_title_2;Disaster!;;Desaster!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_2;North Sea storm hits the Netherlands, flooding the lowlands. 10,000 people believed dead.;;Sturm über der Nordsee setzt Holland unter Wasser, 10.000 Tote erwartet.;;;;;;;;;;;x,,,,,,,,,,,
some_fake_1910_title_3;Discovery!;;Entdeckung!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_3;Hiram Bingham rediscovers Machu Picchu, a previously unknown Incan city.;;Hiram Bingham entdeckt Machu Pichu wieder, eine vormals unbekannte Inka-Stadt.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1910_title_4;Smokers rejoice!;;Raucher frohlocket!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_4;Zipper invented by Gideon Sundback.;;Gideon Sundback erfindet Reißverschluss.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_title_5;Breakfast is saved;;Frühstück gesichert;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_5;Charles Strite invents the  pop-up bread toaster.;;Charles Strite erfindet den Brotröster.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_title_6;Continental drift' postulated;;Kontinentaldrift angenommen;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_6;Alfred Wegener, a prominent German scientist, has put forth the theory that the very continents upon which we stand could be moving about on the Earth's surface.;;Bekannter deutscher Wissenschaftler Alfred Wegener entwickelt Theorie, dass die Kontinente, auf denen wir wandeln, auf der Erdoberfläche schwimmen könnten.;;;;;;;;;;;x,,,,,,,,,
some_fake_1910_title_7;General relativity;;Relativitätstheorie;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_7;Albert Einstein has published his theory of general relativity, a confusing and complicated set of formulae which seeks to explain the relationship between space, time, gravity and a myriad of other forces.;;Albert Einstein veröffentlicht Relativitätstheorie, eine verwirrende und komplexe Formelsammlung, die Zusammenhänge in Raum, Zeit, Schwerkraft und einer Vielzahl anderer Kräfte erklären soll.;;;;;;;;;;;x,,,,,,,
some_fake_1910_title_8;Editorial:;;Redaktionelles:;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_8;This feminism will destroy western civilisation. Equality of the sexes is a depravity which no civilised people would contemplate. Why, feminism could lead to women drivers (pg. 10);;Der Feminismus wird westl. Zivilisation zerstören (mehr auf Seite 10);;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_1910_title_9;Free inside:;;Kostenlose Beilage:;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_9;A 'cross-word puzzle', a whimsical pastime which will nonetheless allow the reader to demonstrate the fortitude of their perspicacity. ;;Ein 'Kreuzwort-Rätsel', ein netter Zeitvertreib, mit dem unsere Leser ihren Scharfsinn demonstrieren können.;;;;;;;;;;;x,,,,,,,,,,,
